row_index,GeneType,class_index
10255,BIOLOGICAL_REGION,0
10256,PSEUDO,3
10257,snoRNA,8
10258,BIOLOGICAL_REGION,0
10259,PSEUDO,3
10260,PSEUDO,3
10261,ncRNA,4
10262,BIOLOGICAL_REGION,0
10263,BIOLOGICAL_REGION,0
10264,BIOLOGICAL_REGION,0
10265,PSEUDO,3
10266,ncRNA,4
10267,BIOLOGICAL_REGION,0
10268,tRNA,9
10269,PSEUDO,3
10270,PSEUDO,3
10271,PSEUDO,3
10272,snoRNA,8
10273,PSEUDO,3
10274,PSEUDO,3
10275,BIOLOGICAL_REGION,0
10276,BIOLOGICAL_REGION,0
10277,PSEUDO,3
10278,PSEUDO,3
10279,PSEUDO,3
10280,PSEUDO,3
10281,PSEUDO,3
10282,PSEUDO,3
10283,BIOLOGICAL_REGION,0
10284,PROTEIN_CODING,2
10285,BIOLOGICAL_REGION,0
10286,BIOLOGICAL_REGION,0
10287,PSEUDO,3
10288,PSEUDO,3
10289,BIOLOGICAL_REGION,0
10290,PSEUDO,3
10291,BIOLOGICAL_REGION,0
10292,PSEUDO,3
10293,ncRNA,4
10294,PSEUDO,3
10295,BIOLOGICAL_REGION,0
10296,PSEUDO,3
10297,BIOLOGICAL_REGION,0
10298,PSEUDO,3
10299,rRNA,5
10300,PSEUDO,3
10301,PSEUDO,3
10302,PSEUDO,3
10303,BIOLOGICAL_REGION,0
10304,BIOLOGICAL_REGION,0
10305,BIOLOGICAL_REGION,0
10306,PSEUDO,3
10307,PSEUDO,3
10308,BIOLOGICAL_REGION,0
10309,BIOLOGICAL_REGION,0
10310,BIOLOGICAL_REGION,0
10311,OTHER,1
10312,ncRNA,4
10313,BIOLOGICAL_REGION,0
10314,BIOLOGICAL_REGION,0
10315,BIOLOGICAL_REGION,0
10316,PSEUDO,3
10317,PSEUDO,3
10318,PSEUDO,3
10319,BIOLOGICAL_REGION,0
10320,PSEUDO,3
10321,snoRNA,8
10322,BIOLOGICAL_REGION,0
10323,PSEUDO,3
10324,BIOLOGICAL_REGION,0
10325,BIOLOGICAL_REGION,0
10326,PSEUDO,3
10327,PSEUDO,3
10328,PSEUDO,3
10329,BIOLOGICAL_REGION,0
10330,PSEUDO,3
10331,PSEUDO,3
10332,snoRNA,8
10333,PSEUDO,3
10334,PSEUDO,3
10335,PSEUDO,3
10336,PSEUDO,3
10337,BIOLOGICAL_REGION,0
10338,ncRNA,4
10339,BIOLOGICAL_REGION,0
10340,PSEUDO,3
10341,PSEUDO,3
10342,ncRNA,4
10343,BIOLOGICAL_REGION,0
10344,PSEUDO,3
10345,PSEUDO,3
10346,PSEUDO,3
10347,ncRNA,4
10348,BIOLOGICAL_REGION,0
10349,BIOLOGICAL_REGION,0
10350,OTHER,1
10351,BIOLOGICAL_REGION,0
10352,snoRNA,8
10353,BIOLOGICAL_REGION,0
10354,PSEUDO,3
10355,PSEUDO,3
10356,PSEUDO,3
10357,BIOLOGICAL_REGION,0
10358,ncRNA,4
10359,ncRNA,4
10360,BIOLOGICAL_REGION,0
10361,PSEUDO,3
10362,ncRNA,4
10363,PSEUDO,3
10364,ncRNA,4
10365,PSEUDO,3
10366,PSEUDO,3
10367,PSEUDO,3
10368,BIOLOGICAL_REGION,0
10369,PROTEIN_CODING,2
10370,BIOLOGICAL_REGION,0
10371,BIOLOGICAL_REGION,0
10372,PSEUDO,3
10373,BIOLOGICAL_REGION,0
10374,BIOLOGICAL_REGION,0
10375,PSEUDO,3
10376,PSEUDO,3
10377,BIOLOGICAL_REGION,0
10378,PSEUDO,3
10379,ncRNA,4
10380,PSEUDO,3
10381,PSEUDO,3
10382,BIOLOGICAL_REGION,0
10383,BIOLOGICAL_REGION,0
10384,BIOLOGICAL_REGION,0
10385,PSEUDO,3
10386,tRNA,9
10387,PSEUDO,3
10388,PSEUDO,3
10389,ncRNA,4
10390,PSEUDO,3
10391,BIOLOGICAL_REGION,0
10392,BIOLOGICAL_REGION,0
10393,BIOLOGICAL_REGION,0
10394,PSEUDO,3
10395,PSEUDO,3
10396,PROTEIN_CODING,2
10397,PSEUDO,3
10398,PSEUDO,3
10399,BIOLOGICAL_REGION,0
10400,PSEUDO,3
10401,PSEUDO,3
10402,BIOLOGICAL_REGION,0
10403,ncRNA,4
10404,PSEUDO,3
10405,snoRNA,8
10406,BIOLOGICAL_REGION,0
10407,PSEUDO,3
10408,OTHER,1
10409,PSEUDO,3
10410,BIOLOGICAL_REGION,0
10411,PSEUDO,3
10412,BIOLOGICAL_REGION,0
10413,PSEUDO,3
10414,ncRNA,4
10415,PSEUDO,3
10416,PSEUDO,3
10417,PSEUDO,3
10418,BIOLOGICAL_REGION,0
10419,PSEUDO,3
10420,snoRNA,8
10421,snoRNA,8
10422,ncRNA,4
10423,PSEUDO,3
10424,PSEUDO,3
10425,BIOLOGICAL_REGION,0
10426,BIOLOGICAL_REGION,0
10427,OTHER,1
10428,PSEUDO,3
10429,PSEUDO,3
10430,PROTEIN_CODING,2
10431,PSEUDO,3
10432,BIOLOGICAL_REGION,0
10433,ncRNA,4
10434,BIOLOGICAL_REGION,0
10435,PSEUDO,3
10436,PSEUDO,3
10437,BIOLOGICAL_REGION,0
10438,PSEUDO,3
10439,BIOLOGICAL_REGION,0
10440,ncRNA,4
10441,PSEUDO,3
10442,BIOLOGICAL_REGION,0
10443,PSEUDO,3
10444,BIOLOGICAL_REGION,0
10445,BIOLOGICAL_REGION,0
10446,BIOLOGICAL_REGION,0
10447,PSEUDO,3
10448,PSEUDO,3
10449,ncRNA,4
10450,PSEUDO,3
10451,PSEUDO,3
10452,PSEUDO,3
10453,PSEUDO,3
10454,ncRNA,4
10455,BIOLOGICAL_REGION,0
10456,PSEUDO,3
10457,BIOLOGICAL_REGION,0
10458,PSEUDO,3
10459,snoRNA,8
10460,BIOLOGICAL_REGION,0
10461,PROTEIN_CODING,2
10462,BIOLOGICAL_REGION,0
10463,BIOLOGICAL_REGION,0
10464,BIOLOGICAL_REGION,0
10465,PSEUDO,3
10466,PSEUDO,3
10467,BIOLOGICAL_REGION,0
10468,PSEUDO,3
10469,BIOLOGICAL_REGION,0
10470,BIOLOGICAL_REGION,0
10471,PSEUDO,3
10472,ncRNA,4
10473,snoRNA,8
10474,ncRNA,4
10475,PSEUDO,3
10476,PSEUDO,3
10477,PSEUDO,3
10478,BIOLOGICAL_REGION,0
10479,PROTEIN_CODING,2
10480,BIOLOGICAL_REGION,0
10481,BIOLOGICAL_REGION,0
10482,PSEUDO,3
10483,ncRNA,4
10484,PSEUDO,3
10485,snoRNA,8
10486,PSEUDO,3
10487,PSEUDO,3
10488,BIOLOGICAL_REGION,0
10489,BIOLOGICAL_REGION,0
10490,PSEUDO,3
10491,BIOLOGICAL_REGION,0
10492,ncRNA,4
10493,OTHER,1
10494,ncRNA,4
10495,snoRNA,8
10496,ncRNA,4
10497,snoRNA,8
10498,PSEUDO,3
10499,OTHER,1
10500,ncRNA,4
10501,PSEUDO,3
10502,BIOLOGICAL_REGION,0
10503,PSEUDO,3
10504,tRNA,9
10505,PSEUDO,3
10506,BIOLOGICAL_REGION,0
10507,BIOLOGICAL_REGION,0
10508,PSEUDO,3
10509,PSEUDO,3
10510,rRNA,5
10511,ncRNA,4
10512,PSEUDO,3
10513,BIOLOGICAL_REGION,0
10514,PSEUDO,3
10515,PSEUDO,3
10516,PSEUDO,3
10517,BIOLOGICAL_REGION,0
10518,BIOLOGICAL_REGION,0
10519,BIOLOGICAL_REGION,0
10520,BIOLOGICAL_REGION,0
10521,PSEUDO,3
10522,ncRNA,4
10523,PSEUDO,3
10524,tRNA,9
10525,OTHER,1
10526,PSEUDO,3
10527,PSEUDO,3
10528,BIOLOGICAL_REGION,0
10529,BIOLOGICAL_REGION,0
10530,BIOLOGICAL_REGION,0
10531,BIOLOGICAL_REGION,0
10532,ncRNA,4
10533,OTHER,1
10534,PSEUDO,3
10535,BIOLOGICAL_REGION,0
10536,PSEUDO,3
10537,PSEUDO,3
10538,BIOLOGICAL_REGION,0
10539,BIOLOGICAL_REGION,0
10540,PSEUDO,3
10541,BIOLOGICAL_REGION,0
10542,PSEUDO,3
10543,PSEUDO,3
10544,BIOLOGICAL_REGION,0
10545,BIOLOGICAL_REGION,0
10546,PSEUDO,3
10547,PSEUDO,3
10548,PSEUDO,3
10549,PSEUDO,3
10550,PSEUDO,3
10551,BIOLOGICAL_REGION,0
10552,ncRNA,4
10553,ncRNA,4
10554,BIOLOGICAL_REGION,0
10555,ncRNA,4
10556,PROTEIN_CODING,2
10557,PSEUDO,3
10558,rRNA,5
10559,PSEUDO,3
10560,ncRNA,4
10561,ncRNA,4
10562,PSEUDO,3
10563,snoRNA,8
10564,PSEUDO,3
10565,BIOLOGICAL_REGION,0
10566,snoRNA,8
10567,BIOLOGICAL_REGION,0
10568,PSEUDO,3
10569,BIOLOGICAL_REGION,0
10570,PSEUDO,3
10571,BIOLOGICAL_REGION,0
10572,BIOLOGICAL_REGION,0
10573,ncRNA,4
10574,BIOLOGICAL_REGION,0
10575,PSEUDO,3
10576,PSEUDO,3
10577,OTHER,1
10578,BIOLOGICAL_REGION,0
10579,ncRNA,4
10580,PSEUDO,3
10581,PSEUDO,3
10582,PSEUDO,3
10583,PSEUDO,3
10584,ncRNA,4
10585,PSEUDO,3
10586,BIOLOGICAL_REGION,0
10587,BIOLOGICAL_REGION,0
10588,tRNA,9
10589,PSEUDO,3
10590,PSEUDO,3
10591,ncRNA,4
10592,tRNA,9
10593,BIOLOGICAL_REGION,0
10594,BIOLOGICAL_REGION,0
10595,BIOLOGICAL_REGION,0
10596,PSEUDO,3
10597,PSEUDO,3
10598,tRNA,9
10599,PROTEIN_CODING,2
10600,ncRNA,4
10601,PSEUDO,3
10602,PSEUDO,3
10603,PSEUDO,3
10604,ncRNA,4
10605,PSEUDO,3
10606,PSEUDO,3
10607,PSEUDO,3
10608,PSEUDO,3
10609,PSEUDO,3
10610,PSEUDO,3
10611,PSEUDO,3
10612,PSEUDO,3
10613,PSEUDO,3
10614,BIOLOGICAL_REGION,0
10615,PSEUDO,3
10616,BIOLOGICAL_REGION,0
10617,rRNA,5
10618,ncRNA,4
10619,PSEUDO,3
10620,PSEUDO,3
10621,PSEUDO,3
10622,snoRNA,8
10623,BIOLOGICAL_REGION,0
10624,ncRNA,4
10625,snRNA,7
10626,snRNA,7
10627,BIOLOGICAL_REGION,0
10628,BIOLOGICAL_REGION,0
10629,BIOLOGICAL_REGION,0
10630,BIOLOGICAL_REGION,0
10631,PSEUDO,3
10632,ncRNA,4
10633,PSEUDO,3
10634,PSEUDO,3
10635,rRNA,5
10636,ncRNA,4
10637,PSEUDO,3
10638,BIOLOGICAL_REGION,0
10639,BIOLOGICAL_REGION,0
10640,PSEUDO,3
10641,PROTEIN_CODING,2
10642,PSEUDO,3
10643,BIOLOGICAL_REGION,0
10644,snoRNA,8
10645,PSEUDO,3
10646,ncRNA,4
10647,PSEUDO,3
10648,PROTEIN_CODING,2
10649,PSEUDO,3
10650,ncRNA,4
10651,PSEUDO,3
10652,snoRNA,8
10653,BIOLOGICAL_REGION,0
10654,PSEUDO,3
10655,PSEUDO,3
10656,PSEUDO,3
10657,PSEUDO,3
10658,PSEUDO,3
10659,PSEUDO,3
10660,PROTEIN_CODING,2
10661,ncRNA,4
10662,PSEUDO,3
10663,PSEUDO,3
10664,PSEUDO,3
10665,BIOLOGICAL_REGION,0
10666,ncRNA,4
10667,ncRNA,4
10668,PSEUDO,3
10669,ncRNA,4
10670,ncRNA,4
10671,PSEUDO,3
10672,BIOLOGICAL_REGION,0
10673,BIOLOGICAL_REGION,0
10674,snoRNA,8
10675,BIOLOGICAL_REGION,0
10676,PSEUDO,3
10677,tRNA,9
10678,PSEUDO,3
10679,snoRNA,8
10680,PSEUDO,3
10681,PSEUDO,3
10682,PSEUDO,3
10683,PSEUDO,3
10684,PSEUDO,3
10685,BIOLOGICAL_REGION,0
10686,snoRNA,8
10687,PROTEIN_CODING,2
10688,PSEUDO,3
10689,rRNA,5
10690,snRNA,7
10691,BIOLOGICAL_REGION,0
10692,BIOLOGICAL_REGION,0
10693,PSEUDO,3
10694,PSEUDO,3
10695,PSEUDO,3
10696,BIOLOGICAL_REGION,0
10697,PSEUDO,3
10698,PSEUDO,3
10699,PSEUDO,3
10700,ncRNA,4
10701,BIOLOGICAL_REGION,0
10702,BIOLOGICAL_REGION,0
10703,ncRNA,4
10704,PSEUDO,3
10705,BIOLOGICAL_REGION,0
10706,BIOLOGICAL_REGION,0
10707,PSEUDO,3
10708,BIOLOGICAL_REGION,0
10709,ncRNA,4
10710,PSEUDO,3
10711,BIOLOGICAL_REGION,0
10712,snoRNA,8
10713,BIOLOGICAL_REGION,0
10714,BIOLOGICAL_REGION,0
10715,BIOLOGICAL_REGION,0
10716,PROTEIN_CODING,2
10717,PSEUDO,3
10718,snoRNA,8
10719,PROTEIN_CODING,2
10720,snoRNA,8
10721,PSEUDO,3
10722,PSEUDO,3
10723,BIOLOGICAL_REGION,0
10724,PSEUDO,3
10725,ncRNA,4
10726,PSEUDO,3
10727,PSEUDO,3
10728,ncRNA,4
10729,PSEUDO,3
10730,PSEUDO,3
10731,PSEUDO,3
10732,PROTEIN_CODING,2
10733,OTHER,1
10734,PSEUDO,3
10735,ncRNA,4
10736,snRNA,7
10737,BIOLOGICAL_REGION,0
10738,PSEUDO,3
10739,BIOLOGICAL_REGION,0
10740,PSEUDO,3
10741,BIOLOGICAL_REGION,0
10742,BIOLOGICAL_REGION,0
10743,ncRNA,4
10744,BIOLOGICAL_REGION,0
10745,PSEUDO,3
10746,PSEUDO,3
10747,PSEUDO,3
10748,PSEUDO,3
10749,BIOLOGICAL_REGION,0
10750,PSEUDO,3
10751,PSEUDO,3
10752,PSEUDO,3
10753,OTHER,1
10754,OTHER,1
10755,BIOLOGICAL_REGION,0
10756,BIOLOGICAL_REGION,0
10757,PSEUDO,3
10758,PSEUDO,3
10759,PSEUDO,3
10760,snoRNA,8
10761,BIOLOGICAL_REGION,0
10762,BIOLOGICAL_REGION,0
10763,PSEUDO,3
10764,ncRNA,4
10765,BIOLOGICAL_REGION,0
10766,PSEUDO,3
10767,PSEUDO,3
10768,tRNA,9
10769,BIOLOGICAL_REGION,0
10770,ncRNA,4
10771,snoRNA,8
10772,BIOLOGICAL_REGION,0
10773,PSEUDO,3
10774,BIOLOGICAL_REGION,0
10775,tRNA,9
10776,snoRNA,8
10777,PSEUDO,3
10778,PSEUDO,3
10779,BIOLOGICAL_REGION,0
10780,PSEUDO,3
10781,PSEUDO,3
10782,BIOLOGICAL_REGION,0
10783,BIOLOGICAL_REGION,0
10784,BIOLOGICAL_REGION,0
10785,PROTEIN_CODING,2
10786,BIOLOGICAL_REGION,0
10787,PSEUDO,3
10788,PSEUDO,3
10789,BIOLOGICAL_REGION,0
10790,BIOLOGICAL_REGION,0
10791,ncRNA,4
10792,PSEUDO,3
10793,PROTEIN_CODING,2
10794,PSEUDO,3
10795,BIOLOGICAL_REGION,0
10796,PSEUDO,3
10797,PSEUDO,3
10798,BIOLOGICAL_REGION,0
10799,PSEUDO,3
10800,PSEUDO,3
10801,PSEUDO,3
10802,BIOLOGICAL_REGION,0
10803,PSEUDO,3
10804,BIOLOGICAL_REGION,0
10805,BIOLOGICAL_REGION,0
10806,ncRNA,4
10807,PSEUDO,3
10808,OTHER,1
10809,snoRNA,8
10810,PSEUDO,3
10811,BIOLOGICAL_REGION,0
10812,ncRNA,4
10813,ncRNA,4
10814,PSEUDO,3
10815,PSEUDO,3
10816,PSEUDO,3
10817,OTHER,1
10818,BIOLOGICAL_REGION,0
10819,PSEUDO,3
10820,OTHER,1
10821,BIOLOGICAL_REGION,0
10822,BIOLOGICAL_REGION,0
10823,ncRNA,4
10824,BIOLOGICAL_REGION,0
10825,PSEUDO,3
10826,tRNA,9
10827,PSEUDO,3
10828,BIOLOGICAL_REGION,0
10829,PROTEIN_CODING,2
10830,BIOLOGICAL_REGION,0
10831,BIOLOGICAL_REGION,0
10832,BIOLOGICAL_REGION,0
10833,BIOLOGICAL_REGION,0
10834,BIOLOGICAL_REGION,0
10835,PSEUDO,3
10836,ncRNA,4
10837,BIOLOGICAL_REGION,0
10838,BIOLOGICAL_REGION,0
10839,PSEUDO,3
10840,PSEUDO,3
10841,BIOLOGICAL_REGION,0
10842,PSEUDO,3
10843,BIOLOGICAL_REGION,0
10844,BIOLOGICAL_REGION,0
10845,ncRNA,4
10846,BIOLOGICAL_REGION,0
10847,ncRNA,4
10848,BIOLOGICAL_REGION,0
10849,BIOLOGICAL_REGION,0
10850,snoRNA,8
10851,BIOLOGICAL_REGION,0
10852,BIOLOGICAL_REGION,0
10853,PSEUDO,3
10854,PSEUDO,3
10855,snoRNA,8
10856,PROTEIN_CODING,2
10857,PSEUDO,3
10858,PSEUDO,3
10859,PSEUDO,3
10860,tRNA,9
10861,BIOLOGICAL_REGION,0
10862,BIOLOGICAL_REGION,0
10863,PSEUDO,3
10864,PSEUDO,3
10865,PSEUDO,3
10866,PSEUDO,3
10867,PSEUDO,3
10868,PSEUDO,3
10869,BIOLOGICAL_REGION,0
10870,BIOLOGICAL_REGION,0
10871,PSEUDO,3
10872,OTHER,1
10873,PSEUDO,3
10874,PSEUDO,3
10875,PSEUDO,3
10876,PSEUDO,3
10877,snoRNA,8
10878,PSEUDO,3
10879,PSEUDO,3
10880,PSEUDO,3
10881,BIOLOGICAL_REGION,0
10882,BIOLOGICAL_REGION,0
10883,BIOLOGICAL_REGION,0
10884,PSEUDO,3
10885,PSEUDO,3
10886,tRNA,9
10887,PSEUDO,3
10888,rRNA,5
10889,PROTEIN_CODING,2
10890,ncRNA,4
10891,PSEUDO,3
10892,PSEUDO,3
10893,PSEUDO,3
10894,BIOLOGICAL_REGION,0
10895,PSEUDO,3
10896,PROTEIN_CODING,2
10897,BIOLOGICAL_REGION,0
10898,PSEUDO,3
10899,PSEUDO,3
10900,BIOLOGICAL_REGION,0
10901,BIOLOGICAL_REGION,0
10902,PSEUDO,3
10903,ncRNA,4
10904,ncRNA,4
10905,BIOLOGICAL_REGION,0
10906,PSEUDO,3
10907,BIOLOGICAL_REGION,0
10908,PSEUDO,3
10909,tRNA,9
10910,snoRNA,8
10911,PSEUDO,3
10912,BIOLOGICAL_REGION,0
10913,BIOLOGICAL_REGION,0
10914,PSEUDO,3
10915,PSEUDO,3
10916,BIOLOGICAL_REGION,0
10917,PSEUDO,3
10918,PROTEIN_CODING,2
10919,BIOLOGICAL_REGION,0
10920,PSEUDO,3
10921,PSEUDO,3
10922,PSEUDO,3
10923,BIOLOGICAL_REGION,0
10924,PSEUDO,3
10925,PSEUDO,3
10926,PROTEIN_CODING,2
10927,snoRNA,8
10928,PSEUDO,3
10929,PSEUDO,3
10930,PSEUDO,3
10931,BIOLOGICAL_REGION,0
10932,rRNA,5
10933,PSEUDO,3
10934,PSEUDO,3
10935,BIOLOGICAL_REGION,0
10936,PSEUDO,3
10937,PSEUDO,3
10938,PSEUDO,3
10939,PSEUDO,3
10940,PSEUDO,3
10941,ncRNA,4
10942,BIOLOGICAL_REGION,0
10943,PSEUDO,3
10944,ncRNA,4
10945,PSEUDO,3
10946,PSEUDO,3
10947,PSEUDO,3
10948,BIOLOGICAL_REGION,0
10949,PSEUDO,3
10950,PSEUDO,3
10951,BIOLOGICAL_REGION,0
10952,BIOLOGICAL_REGION,0
10953,PSEUDO,3
10954,tRNA,9
10955,PSEUDO,3
10956,BIOLOGICAL_REGION,0
10957,PSEUDO,3
10958,PROTEIN_CODING,2
10959,PSEUDO,3
10960,PSEUDO,3
10961,PSEUDO,3
10962,PSEUDO,3
10963,BIOLOGICAL_REGION,0
10964,BIOLOGICAL_REGION,0
10965,PSEUDO,3
10966,PSEUDO,3
10967,snoRNA,8
10968,PSEUDO,3
10969,rRNA,5
10970,PSEUDO,3
10971,PSEUDO,3
10972,snRNA,7
10973,PSEUDO,3
10974,PSEUDO,3
10975,BIOLOGICAL_REGION,0
10976,ncRNA,4
10977,BIOLOGICAL_REGION,0
10978,BIOLOGICAL_REGION,0
10979,PSEUDO,3
10980,PSEUDO,3
10981,PSEUDO,3
10982,PSEUDO,3
10983,ncRNA,4
10984,PSEUDO,3
10985,PSEUDO,3
10986,ncRNA,4
10987,BIOLOGICAL_REGION,0
10988,PSEUDO,3
10989,BIOLOGICAL_REGION,0
10990,PSEUDO,3
10991,PSEUDO,3
10992,PSEUDO,3
10993,ncRNA,4
10994,rRNA,5
10995,PSEUDO,3
10996,BIOLOGICAL_REGION,0
10997,PSEUDO,3
10998,PSEUDO,3
10999,PSEUDO,3
11000,BIOLOGICAL_REGION,0
11001,PSEUDO,3
11002,PROTEIN_CODING,2
11003,snRNA,7
11004,ncRNA,4
11005,PSEUDO,3
11006,BIOLOGICAL_REGION,0
11007,PROTEIN_CODING,2
11008,PSEUDO,3
11009,BIOLOGICAL_REGION,0
11010,PSEUDO,3
11011,BIOLOGICAL_REGION,0
11012,PSEUDO,3
11013,BIOLOGICAL_REGION,0
11014,BIOLOGICAL_REGION,0
11015,BIOLOGICAL_REGION,0
11016,PSEUDO,3
11017,PSEUDO,3
11018,BIOLOGICAL_REGION,0
11019,BIOLOGICAL_REGION,0
11020,PSEUDO,3
11021,snoRNA,8
11022,ncRNA,4
11023,BIOLOGICAL_REGION,0
11024,snoRNA,8
11025,BIOLOGICAL_REGION,0
11026,tRNA,9
11027,PSEUDO,3
11028,BIOLOGICAL_REGION,0
11029,PSEUDO,3
11030,PSEUDO,3
11031,BIOLOGICAL_REGION,0
11032,PSEUDO,3
11033,PSEUDO,3
11034,PSEUDO,3
11035,BIOLOGICAL_REGION,0
11036,ncRNA,4
11037,PSEUDO,3
11038,PSEUDO,3
11039,rRNA,5
11040,BIOLOGICAL_REGION,0
11041,BIOLOGICAL_REGION,0
11042,ncRNA,4
11043,PSEUDO,3
11044,PSEUDO,3
11045,PSEUDO,3
11046,BIOLOGICAL_REGION,0
11047,PSEUDO,3
11048,snoRNA,8
11049,BIOLOGICAL_REGION,0
11050,snRNA,7
11051,PSEUDO,3
11052,PSEUDO,3
11053,PSEUDO,3
11054,BIOLOGICAL_REGION,0
11055,PROTEIN_CODING,2
11056,PSEUDO,3
11057,BIOLOGICAL_REGION,0
11058,PSEUDO,3
11059,BIOLOGICAL_REGION,0
11060,PSEUDO,3
11061,BIOLOGICAL_REGION,0
11062,PSEUDO,3
11063,PSEUDO,3
11064,ncRNA,4
11065,PSEUDO,3
11066,ncRNA,4
11067,PSEUDO,3
11068,BIOLOGICAL_REGION,0
11069,ncRNA,4
11070,PSEUDO,3
11071,PSEUDO,3
11072,ncRNA,4
11073,PSEUDO,3
11074,BIOLOGICAL_REGION,0
11075,ncRNA,4
11076,PSEUDO,3
11077,BIOLOGICAL_REGION,0
11078,BIOLOGICAL_REGION,0
11079,PSEUDO,3
11080,PSEUDO,3
11081,PSEUDO,3
11082,PSEUDO,3
11083,snoRNA,8
11084,PSEUDO,3
11085,PSEUDO,3
11086,PSEUDO,3
11087,PSEUDO,3
11088,ncRNA,4
11089,PSEUDO,3
11090,PSEUDO,3
11091,snRNA,7
11092,tRNA,9
11093,PSEUDO,3
11094,PROTEIN_CODING,2
11095,snoRNA,8
11096,PSEUDO,3
11097,BIOLOGICAL_REGION,0
11098,ncRNA,4
11099,BIOLOGICAL_REGION,0
11100,BIOLOGICAL_REGION,0
11101,PSEUDO,3
11102,ncRNA,4
11103,ncRNA,4
11104,BIOLOGICAL_REGION,0
11105,BIOLOGICAL_REGION,0
11106,PSEUDO,3
11107,PSEUDO,3
11108,BIOLOGICAL_REGION,0
11109,PSEUDO,3
11110,tRNA,9
11111,PSEUDO,3
11112,PSEUDO,3
11113,PSEUDO,3
11114,PSEUDO,3
11115,PSEUDO,3
11116,OTHER,1
11117,PSEUDO,3
11118,BIOLOGICAL_REGION,0
11119,PSEUDO,3
11120,snoRNA,8
11121,BIOLOGICAL_REGION,0
11122,PSEUDO,3
11123,BIOLOGICAL_REGION,0
11124,ncRNA,4
11125,PSEUDO,3
11126,PSEUDO,3
11127,tRNA,9
11128,PSEUDO,3
11129,PSEUDO,3
11130,BIOLOGICAL_REGION,0
11131,snoRNA,8
11132,tRNA,9
11133,BIOLOGICAL_REGION,0
11134,BIOLOGICAL_REGION,0
11135,BIOLOGICAL_REGION,0
11136,PSEUDO,3
11137,BIOLOGICAL_REGION,0
11138,BIOLOGICAL_REGION,0
11139,PSEUDO,3
11140,PSEUDO,3
11141,BIOLOGICAL_REGION,0
11142,BIOLOGICAL_REGION,0
11143,BIOLOGICAL_REGION,0
11144,OTHER,1
11145,PSEUDO,3
11146,tRNA,9
11147,ncRNA,4
11148,BIOLOGICAL_REGION,0
11149,ncRNA,4
11150,PROTEIN_CODING,2
11151,snoRNA,8
11152,PSEUDO,3
11153,ncRNA,4
11154,BIOLOGICAL_REGION,0
11155,PSEUDO,3
11156,ncRNA,4
11157,PSEUDO,3
11158,PSEUDO,3
11159,BIOLOGICAL_REGION,0
11160,ncRNA,4
11161,PSEUDO,3
11162,BIOLOGICAL_REGION,0
11163,PSEUDO,3
11164,PSEUDO,3
11165,PSEUDO,3
11166,rRNA,5
11167,BIOLOGICAL_REGION,0
11168,PSEUDO,3
11169,BIOLOGICAL_REGION,0
11170,snoRNA,8
11171,BIOLOGICAL_REGION,0
11172,PSEUDO,3
11173,ncRNA,4
11174,BIOLOGICAL_REGION,0
11175,PROTEIN_CODING,2
11176,PSEUDO,3
11177,BIOLOGICAL_REGION,0
11178,tRNA,9
11179,BIOLOGICAL_REGION,0
11180,BIOLOGICAL_REGION,0
11181,PSEUDO,3
11182,PSEUDO,3
11183,BIOLOGICAL_REGION,0
11184,PSEUDO,3
11185,PSEUDO,3
11186,PSEUDO,3
11187,PSEUDO,3
11188,BIOLOGICAL_REGION,0
11189,PSEUDO,3
11190,BIOLOGICAL_REGION,0
11191,ncRNA,4
11192,ncRNA,4
11193,snoRNA,8
11194,PSEUDO,3
11195,PSEUDO,3
11196,ncRNA,4
11197,ncRNA,4
11198,BIOLOGICAL_REGION,0
11199,BIOLOGICAL_REGION,0
11200,BIOLOGICAL_REGION,0
11201,BIOLOGICAL_REGION,0
11202,snoRNA,8
11203,BIOLOGICAL_REGION,0
11204,PSEUDO,3
11205,PSEUDO,3
11206,PSEUDO,3
11207,snoRNA,8
11208,tRNA,9
11209,PSEUDO,3
11210,snoRNA,8
11211,PSEUDO,3
11212,PROTEIN_CODING,2
11213,BIOLOGICAL_REGION,0
11214,PSEUDO,3
11215,BIOLOGICAL_REGION,0
11216,PSEUDO,3
11217,BIOLOGICAL_REGION,0
11218,BIOLOGICAL_REGION,0
11219,BIOLOGICAL_REGION,0
11220,BIOLOGICAL_REGION,0
11221,PSEUDO,3
11222,snoRNA,8
11223,PSEUDO,3
11224,PSEUDO,3
11225,OTHER,1
11226,PSEUDO,3
11227,PROTEIN_CODING,2
11228,PSEUDO,3
11229,snoRNA,8
11230,ncRNA,4
11231,PSEUDO,3
11232,BIOLOGICAL_REGION,0
11233,BIOLOGICAL_REGION,0
11234,ncRNA,4
11235,PSEUDO,3
11236,PSEUDO,3
11237,BIOLOGICAL_REGION,0
11238,PSEUDO,3
11239,PSEUDO,3
11240,PSEUDO,3
11241,snoRNA,8
11242,BIOLOGICAL_REGION,0
11243,PSEUDO,3
11244,PROTEIN_CODING,2
11245,PSEUDO,3
11246,BIOLOGICAL_REGION,0
11247,PSEUDO,3
11248,BIOLOGICAL_REGION,0
11249,PSEUDO,3
11250,OTHER,1
11251,BIOLOGICAL_REGION,0
11252,PSEUDO,3
11253,BIOLOGICAL_REGION,0
11254,PSEUDO,3
11255,BIOLOGICAL_REGION,0
11256,ncRNA,4
